CLIENTE FIJO 30%,TIPO CLIENTE ICE (D&N),SUB CANAL,TAMAÑO ICE KO,LOCALIDAD-AGENCIA,ZONA,Codigo DN,ID cliente/PDV,NAME Cliente (PDV),DIRECCIÓN,GERENTE COMERCIAL,PROVINCIA,DISTRITO MUNICIPAL,SECTOR,TIPO DE RUTA,RUTA PREVENTA,NOMBRE PREVENTA,Persona 1,supervisor,Persona 2,LATITUD,LONGITUD,RUTA-LOCALIDAD D&N,ZONA DE RETORNABILIDAD,Incidencia,Clasificación,ID SSTC,Estatus,Comentario,LATITUDE,LONGITUDE,LOLA,ELEGIBLE,ELIMINAR,SELECCION,ETIQUETA,MT,CDA,MT FINAL,RutaDN1,Dia_Asignado,Orden_Ruta,Punto_Inicio,TIPO,CODIGO D&N,export.Estado,DIA,Tabla11.auditor,MUESTRA CUMPL.
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000136268,136268,SUPERMERCADO EL INGENIO,PRINCIPAL INGENIO NUEVO,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,INGENIO NUEVO,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.37039,-70.13355,450 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005286,Ultima Aprobada,Elegible,18.36973757,-70.13517514,18.36973757-70.13517514,ELEGIBLE,NO,S,S1,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000136268,,1.0,ARILEYSIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Bronce,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000141289,141289,LOS 7 CHANGOS,EUGENIO MONTAZ MADRE VIEJA NORTE,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL NORTE,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41513443,-70.10374451,445 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005369,Sin Visita,Elegible,18.41513443,-70.10374451,18.41513443-70.10374451,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,,,SUPLENTE,9000141289,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000166645,166645,MINI MARKET FEFO,CARRETERA LA CIENAGA SECTOR PERLA PRECIOSA NO 8,DEYBI VARGAS,SANTIAGO,SANTIAGO,LA CIÉNAGA,TRADICIONAL,311,BRAYAN ALVAREZ DOMINGUEZ,BRAYAN ALVAREZ DOMINGUEZ,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.496354,-70.717566,311 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151041194,Sin Visita,Elegible,19.496354,-70.717566,19.496354-70.717566,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,22.0,0.0,TITULAR,9000166645,,2.0,MARTIN MARTINEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000166887,166887,POLLO SEXY,EUGENIO MONTAS PLAZA SAN CRISTOBAL,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL SUR,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41667,-70.10387,445 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007425,Sin Visita,Elegible,18.41667,-70.10387,18.41667-70.10387,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,40.0,0.0,TITULAR,9000166887,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000168609,168609,MINI MARKET YAN,CALLE PROLONGACION HOYA DE CAIMITO,DEYBI VARGAS,SANTIAGO,SANTIAGO,HOYA DEL CAIMITO,TRADICIONAL,307,JUAN ESTRELLA,JUAN ESTRELLA,ALEXANDER MARTE,ALEXANDER MARTE,19.46267,-70.6691,307 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151041415,Sin Visita,Elegible,19.46267,-70.6691,19.46267-70.6691,ELEGIBLE,NO,T,T,STAGO108,SANTIAGO,STAGO108-SANTIAGO,3.0,Día 3,50.0,0.0,TITULAR,9000168609,,3.0,YARLENYS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,NAGUA,ZONA ESTE,9000168957,168957,D WELBIN Y CHEILA COLMADO,CALLE 2DA LOS APARTAMENTOS VILLA PROGRESO MATANCISTAS,SAUL GIL,MARÍA TRINIDAD SÁNCHEZ,MARÍA TRINIDAD SÁNCHEZ,MATANCITA,TRADICIONAL,314,JOSE LUIS FEBLES BELTRAN,JOSE LUIS FEBLES BELTRAN,LEONEL ALMONTE ORTEGA,LEONEL ALMONTE ORTEGA,19.349103,-69.821056,314 NAGUA,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1152012786,Sin Visita,Elegible,19.349103,-69.821056,19.349103-69.821056,ELEGIBLE,NO,T,T,NGUA106,NAGUA,NGUA106-NAGUA,1.0,Día 1,3.0,0.0,TITULAR,9000168957,,1.0,JORGE LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000166480,166480,CHICHARRON AND CIGARS LUC SRL,CARRETERA PRINCIPAL  JACAGUA SANTIAGO,DEYBI VARGAS,SANTIAGO,SANTIAGO,JACAGUA,C&B,367,LUIS MANUEL PARRA RAMIREZ,LUIS MANUEL PARRA RAMIREZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.51134473274359,-70.69086947667354,367 SANTIAGO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151041176,Sin Visita,Elegible,19.51134473274359,-70.69086947667354,19.5113447327436-70.6908694766735,ELEGIBLE,NO,S,S1,STAGO108,SANTIAGO,STAGO108-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000166480,,1.0,YARLENYS,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000307,307,SUPER BODEGA P R,307 JOSE BREA PEÑA  127 ENS QUISQUEYA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,QUISQUEYA,TRADICIONAL,319,WANNER DE JESUS CASTILLO VICENTE,WANNER DE JESUS CASTILLO VICENTE,RAMON CUELLO HN,RAMON CUELLO HN,18.46724319,-69.94709015,319 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169008179,Ultima Aprobada,Elegible,18.4672391,-69.9470233,18.4672391-69.9470233,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,1.0,Día 1,3.0,0.0,TITULAR,9000000307,,1.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000000719,719,COLMADO HATERO,"C/ RESP. 18 ENS, LA FE",JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,ENSANCHE LA FÉ,TRADICIONAL,421,SMAYLI RAMON RODRIGUEZ QUEZADA,SMAYLI RAMON RODRIGUEZ QUEZADA,RAMON CUELLO HN,RAMON CUELLO HN,18.4905452728271,-69.9309727061879,421 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009435,Ultima Aprobada,Elegible,18.4904397,-69.93100954,18.4904397-69.93100954,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,2.0,Día 2,32.0,0.0,TITULAR,9000000719,,2.0,JEYSON VALDEZ,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000001478,1478,SUPER BODEGA PIANTINI,C/FRANCISCO PRATS RAMIREZ,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,PIANTINI,TRADICIONAL,332,WELLINTON YSRAEL CASANOVA MONTERO,WELLINTON YSRAEL CASANOVA MONTERO,RAMON CUELLO HN,RAMON CUELLO HN,18.46575165,-69.934021,332 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007911,Ultima Aprobada,Elegible,18.46580241,-69.93414555,18.46580241-69.93414555,ELEGIBLE,NO,T,T,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,34.0,0.0,TITULAR,9000001478,,3.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000002912,2912,DELIMARKET YERIMAR,AV. ENRIQUILLO NO.3 ESQ. PRIVADA LOS ALCARIZOS,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,306,ANIBAL PUELLO,ANIBAL PUELLO,RAMON CUELLO HN,RAMON CUELLO HN,18.4458923339844,-69.9608535766602,306 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169007993,Ultima Aprobada,Elegible,18.4467626,-69.9619197,18.4467626-69.9619197,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,16.0,0.0,TITULAR,9000002912,,2.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000004248,4248,COLMADO HNOS MELO,C/ FELIX MOTA # 55 LOS PRADOS,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,LOS PRADOS,TRADICIONAL,317,FREYMI JOSE CASTRO PEREZ,FREYMI JOSE CASTRO PEREZ,RAMON CUELLO HN,RAMON CUELLO HN,18.4795398712158,-69.9592819213867,317 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009536,Sin Visita,Elegible,18.4795398712158,-69.9592819213867,18.4795398712158-69.9592819213867,ELEGIBLE,NO,T,T,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,2.0,Día 2,23.0,0.0,TITULAR,9000004248,,2.0,JENIFER GÓMEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000004779,4779,MINI MARKET NAUT,AV. SARASOTA EDIF.  NADI  BELLA VISTA,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,BELLA VISTA,TRADICIONAL,418,ESFRAILYN GALVEZ BAUTISTA,ESFRAILYN GALVEZ BAUTISTA,JUAN BATISTA,JUAN BATISTA,18.4571533203125,-69.935417175293,418 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150004590,Ultima Aprobada,Elegible,18.4573141,-69.9355015,18.4573141-69.9355015,ELEGIBLE,NO,T,T PANEL,DSTRIO104,SANTO DOMINGO,DSTRIO104-HATO NUEVO,3.0,Día 3,35.0,0.0,TITULAR,9000004779,,3.0,JENIFER GÓMEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SANTIAGO,ZONA NORTE,9000163136,163136,COLMADO VENTURA,CALLE 6 NO 36 CIENFUEGOS LOS SOLARES,DEYBI VARGAS,SANTIAGO,SANTIAGO,CIENFUEGOS,TRADICIONAL,408,BRAYAN FRIAS ESPINAL,BRAYAN FRIAS ESPINAL,YOHAO TAVERAS ROSARIO,YOHAO TAVERAS ROSARIO,19.491519,-70.757743,408 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151040822,Ultima Aprobada,Elegible,19.49163,-70.757525,19.49163-70.757525,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,1.0,Día 1,,,SUPLENTE,9000163136,,1.0,MARTIN MARTINEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,SANTO DOMINGO,ZONA OCCIDENTAL  Y SC,9000005242,5242,SUPER COLMADO GOMEZ MEJIA,JUANA SALTITOPA MEJORAMIENTO SOCIAL,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,MEJORAMIENTO SOCIAL,TRADICIONAL,314,JOSE ENMANUEL ROSARIO MERCEDES,JOSE ENMANUEL ROSARIO MERCEDES,DANIEL BATISTA,DANIEL BATISTA,18.486082926,-69.891304756,314 SANTO DOMINGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1150012725,Ultima Aprobada,Elegible,18.48604623,-69.89113832,18.48604623-69.89113832,ELEGIBLE,NO,T,T PANEL,DSTRTO105,SANTO DOMINGO,DSTRTO105-HATO NUEVO,2.0,Día 2,24.0,0.0,TITULAR,9000005242,,2.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,MINIMERCADOS,ORO,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000008299,8299,S/COL. EL MONSTRUO VERDE,"C/PRINCIPAL #12, LOS JARDINES.",JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CENTRO DE LA CIUDAD,TRADICIONAL,382,FRANCISCO JAVIER GOMEZ SANTIAGO,FRANCISCO JAVIER GOMEZ SANTIAGO,MICHAEL SOSA HN,MICHAEL SOSA HN,18.4845542907715,-69.9531326293945,382 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169006928,Ultima Aprobada,Elegible,18.4845619,-69.953176,18.4845619-69.953176,ELEGIBLE,NO,T,T PANEL,DSTRIO104,HATO NUEVO,DSTRIO104-HATO NUEVO,3.0,Día 3,25.0,0.0,TITULAR,9000008299,,3.0,JENIFER GÓMEZ,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,ORO,SANTIAGO,ZONA NORTE,9000067679,67679,RESTAURANTE EL PLATO FAMILIAR DULCENIA C POR A,AV CIRCUNVALACION,DEYBI VARGAS,SANTIAGO,SANTIAGO,NIBAJE,C&B,364,ISIDRO DIAZ,ISIDRO DIAZ,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4324684143066,-70.6945037841797,364 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151019468,Ultima Aprobada,Elegible,19.43242,-70.69443,19.43242-70.69443,ELEGIBLE,NO,S,S1,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,,,SUPLENTE,9000067679,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000012991,12991,COLMADO EL MASTER,C/26 # 27,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,364,JORVIN GOMEZ,JORVIN GOMEZ,FABIEL PEÑA,FABIEL PEÑA,18.5495281219482,-69.8623733520508,364 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153006023,Ultima Aprobada,Elegible,18.54957017,-69.86233123,18.54957017-69.86233123,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,3.0,Día 3,44.0,0.0,TITULAR,9000012991,,3.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000013903,13903,SUPER BODEGA EL CABALLO,CARRT. LA VICTORIA ESQ. EL BONITO,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,363,ELIEZER DEL VILLAR,ELIEZER DEL VILLAR,FABIEL PEÑA,FABIEL PEÑA,18.5568226708306,-69.8941438462999,363 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153007453,Ultima Aprobada,Elegible,18.55682423,-69.8940643,18.55682423-69.8940643,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,32.0,0.0,TITULAR,9000013903,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014522,14522,COLMADO ENTREN TO II,C/ PRINCIPAL MANZANA 36 NO.15,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,322,EUGENIO PEREZ,EUGENIO PEREZ,FABIEL PEÑA,FABIEL PEÑA,18.5437338352203,-69.9076509475708,322 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008593,Ultima Aprobada,Elegible,18.54378412,-69.90763953,18.54378412-69.90763953,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,11.0,0.0,TITULAR,9000014522,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000014691,14691,COLMADO VIZCAINO,"C/RESP. 28 ESQ. DUARTE NO.14,ARQUEANOS",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,TRADICIONAL,324,HELDER SUERO,HELDER SUERO,FABIEL PEÑA,FABIEL PEÑA,18.5584659576416,-69.9092407226563,324 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153008871,Ultima Aprobada,Elegible,18.5617219,-69.9157641,18.5617219-69.9157641,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,17.0,0.0,TITULAR,9000014691,,1.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000015046,15046,COLMADO LOANNY,"C/ PRINCIPAL #115, LOS GUARICANOS",JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO NORTE (CENTRO),TRADICIONAL,325,STARLIN ENCARNACION,STARLIN ENCARNACION,FABIEL PEÑA,FABIEL PEÑA,18.5396919250488,-69.937707901001,325 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,TITAN,1153009535,Sin Visita,Elegible,18.5396919250488,-69.937707901001,18.5396919250488-69.937707901001,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,2.0,Día 2,21.0,0.0,TITULAR,9000015046,,2.0,JEAN LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000164420,164420,COMERCIAL LA GRAN PARADA,PADRE AYALA,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.41607,-70.10959,446 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005755,Sin Visita,Elegible,18.41607,-70.10959,18.41607-70.10959,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000164420,,1.0,ARILEYSIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,CHARLES DE GAULLE,ZONA SD ORIENTAL,9000016304,16304,SUPER COL MI PROPIO ESFUERZO,AV. HERMANAS MIRABAL PLAZA MAX. GOMEZ N.103,JUNIOR RIVERA,SANTO DOMINGO,SANTO DOMINGO,SANTO DOMINGO ESTE CENTRO,C&B,402,YORKIS OLIVARES,YORKIS OLIVARES,CHRISTOPHER GONZALEZ,CHRISTOPHER GONZALEZ,18.53451347,-69.90357208,402 CHARLES DE GAULLE,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1153011338,Sin Visita,Elegible,18.53451347,-69.90357208,18.53451347-69.90357208,ELEGIBLE,NO,T,T,CHLES103,CHARLES DE GAULLE,CHLES103-CHARLES DE GAULLE,1.0,Día 1,4.0,0.0,TITULAR,9000016304,,1.0,JEAN LUIS,Cargar
NO,ON PREMISE,CAFETERIA / RESTAURANTE INFORMAL,Plata,SANTIAGO,ZONA NORTE,9000018275,18275,F.F.V CONECTOR,ZONA FRANCA ALTO DE RAFEY,DEYBI VARGAS,SANTIAGO,SANTIAGO,CENTRO DEL PUEBLO,C&B,365,JULIO DE JESUS ARACENA AYBAR,JULIO DE JESUS ARACENA AYBAR,ANTONIO JIMENEZ,ANTONIO JIMENEZ,19.4751710891724,-70.7310791015625,365 SANTIAGO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1151026080,Sin Visita,Elegible,19.4751710891724,-70.7310791015625,19.4751710891724-70.7310791015625,ELEGIBLE,NO,T,T,STIAGO107,SANTIAGO,STIAGO107-SANTIAGO,2.0,Día 2,27.0,0.0,TITULAR,9000018275,,2.0,MARTIN MARTINEZ,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN FRANCISCO,ZONA NORTE,9000031139,31139,COLMADO NEREYDA,C/JUANA DIAZ #41 CASTILLO,DEYBI VARGAS,DUARTE,DUARTE,SAN FRANCISCO DE MACORÍS (CENTRO),TRADICIONAL,337,ROBINSON CAMILO DE JESÚS,ROBINSON CAMILO DE JESÚS,DANIEL REYES GARCIA,DANIEL REYES GARCIA,19.2208134333293,-70.0335413614909,337 SAN FRANCISCO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1154002280,Sin Visita,Elegible,19.2208134333293,-70.0335413614909,19.2208134333293-70.0335413614909,ELEGIBLE,NO,T,T,NGUA106,SAN FRANCISCO,NGUA106-NAGUA,3.0,Día 3,42.0,0.0,TITULAR,9000031139,,3.0,JORGE LUIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000035627,35627,COL. DULCE,BUENOS AIRES,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,LOS MOLINA,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.42672348,-70.11436462,450 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004429,Sin Visita,Elegible,18.42672348,-70.11436462,18.42672348-70.11436462,ELEGIBLE,NO,T,T,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,53.0,0.0,TITULAR,9000035627,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000035652,35652,COL ARAUJO 8VO,"CALLE FERNANDO LA PAIX.11 , MADRE VIEJA SUR",JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,445,JOSE ALVAREZ,JOSE ALVAREZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4138863881429,-70.1031875610352,445 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169004439,Sin Visita,Elegible,18.4138863881429,-70.1031875610352,18.4138863881429-70.1031875610352,ELEGIBLE,NO,T,T,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,3.0,Día 3,39.0,0.0,TITULAR,9000035652,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,MINIMERCADOS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000074892,74892,SM EL PRIMO IV,SAN JUAN,JUAN PAULINO,DISTRITO NACIONAL,DISTRITO NACIONAL,CRISTO REY,TRADICIONAL,340,STARLIN HERRERA,STARLIN HERRERA,RAMON CUELLO HN,RAMON CUELLO HN,18.5008115768433,-69.9281921386719,340 HATO NUEVO,BAJA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169009678,Ultima Aprobada,Elegible,18.49404836,-69.92683156,18.49404836-69.92683156,ELEGIBLE,NO,T,T,DSTRTO105,HATO NUEVO,DSTRTO105-HATO NUEVO,3.0,Día 3,41.0,0.0,TITULAR,9000074892,,3.0,JEYSON VALDEZ,Cargar
SI,HOME MARKET TRADICIONAL,TIENDAS,Plata,HATO NUEVO,ZONA OCCIDENTAL  Y SC,9000091923,91923,BODEGA L Y M,LUIS ALBERTI LAVA PIES,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,LAVAPIE,TRADICIONAL,446,RANDY DELGADO,RANDY DELGADO,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.4060022830963,-70.108512878418,446 HATO NUEVO,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005038,Ultima Aprobada,Elegible,18.40604959,-70.10846416,18.40604959-70.10846416,ELEGIBLE,NO,T,T PANEL,HTNVO101,HATO NUEVO,HTNVO101-HATO NUEVO,3.0,Día 3,37.0,0.0,TITULAR,9000091923,,3.0,ARILEYSIS,Cargar
NO,HOME MARKET TRADICIONAL,TIENDAS,Plata,SAN CRISTOBAL,ZONA OCCIDENTAL  Y SC,9000034644,34644,COL. MIRADOR SUR,C/ GRAL. LEGER Ñ 151,JUAN PAULINO,SAN CRISTÓBAL,SAN CRISTÓBAL,CENTRO DE LA CIUDAD,TRADICIONAL,450,PEDRO LUIS MARTINEZ,PEDRO LUIS MARTINEZ,KELVIN ABAD PLACENCIO HN,KELVIN ABAD PLACENCIO HN,18.420957837786,-70.1124027797154,450 SAN CRISTOBAL,ALTA RETORNABILIDAD,SIN INCIDENCIA,ICE,1169005843,Ultima Aprobada,Elegible,18.42103956732899,-70.11236814782023,18.421039567329-70.1123681478202,ELEGIBLE,NO,S,S1,HTNVO101,SAN CRISTOBAL,HTNVO101-HATO NUEVO,1.0,Día 1,,,SUPLENTE,9000034644,,1.0,ARILEYSIS,Cargar
